analysis_id,paper_id,candidate_signal,eligibility_decision,exclusion_reason,peer_review_status,evidence_locator,adjudicator,adjudication_date,adjudication_note
assumption_audit,pan2026xgguard,candidate,pending_expert_adjudication,,ACL,ACL metadata/abstract; PDF Sec. 3 and Fig. 2 for architecture; Sec. 4.1/Table 1 for setup/topologies/attack surfaces.,,,
coverage_audit,pan2026xgguard,candidate,pending_expert_adjudication,,ACL,ACL metadata/abstract; PDF Sec. 3 and Fig. 2 for architecture; Sec. 4.1/Table 1 for setup/topologies/attack surfaces.,,,
attack_landscape,arora2026safeagents,candidate,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
defense_landscape,arora2026safeagents,no_signal,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
benchmark_audit,arora2026safeagents,candidate,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
metric_comparability,arora2026safeagents,candidate,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
observer_scope_audit,arora2026safeagents,candidate,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
assumption_audit,arora2026safeagents,no_signal,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
coverage_audit,arora2026safeagents,candidate,pending_expert_adjudication,,AAMAS Strategic Engineering Workshop,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",,,
attack_landscape,ju2026flooding,candidate,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
defense_landscape,ju2026flooding,no_signal,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
benchmark_audit,ju2026flooding,candidate,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
metric_comparability,ju2026flooding,candidate,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
observer_scope_audit,ju2026flooding,no_signal,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
assumption_audit,ju2026flooding,no_signal,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
coverage_audit,ju2026flooding,candidate,pending_expert_adjudication,,Science China Information Sciences,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",,,
attack_landscape,zhou2026shield_target,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
defense_landscape,zhou2026shield_target,no_signal,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
benchmark_audit,zhou2026shield_target,no_signal,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
metric_comparability,zhou2026shield_target,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
observer_scope_audit,zhou2026shield_target,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
assumption_audit,zhou2026shield_target,no_signal,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
coverage_audit,zhou2026shield_target,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,,,
attack_landscape,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
defense_landscape,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
benchmark_audit,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,candidate,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
metric_comparability,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
observer_scope_audit,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
assumption_audit,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
coverage_audit,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1934/,,,
attack_landscape,lemercier2026gambit,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
defense_landscape,lemercier2026gambit,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
benchmark_audit,lemercier2026gambit,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
metric_comparability,lemercier2026gambit,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
observer_scope_audit,lemercier2026gambit,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
assumption_audit,lemercier2026gambit,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
coverage_audit,lemercier2026gambit,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,,,
attack_landscape,mateotorrejon2026gammaf,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
defense_landscape,mateotorrejon2026gammaf,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
benchmark_audit,mateotorrejon2026gammaf,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
metric_comparability,mateotorrejon2026gammaf,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
observer_scope_audit,mateotorrejon2026gammaf,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
assumption_audit,mateotorrejon2026gammaf,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
coverage_audit,mateotorrejon2026gammaf,candidate,pending_expert_adjudication,,arXiv,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,,,
attack_landscape,rahman2026harp,candidate,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
defense_landscape,rahman2026harp,no_signal,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
benchmark_audit,rahman2026harp,candidate,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
metric_comparability,rahman2026harp,candidate,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
observer_scope_audit,rahman2026harp,candidate,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
assumption_audit,rahman2026harp,candidate,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
coverage_audit,rahman2026harp,candidate,pending_expert_adjudication,,arXiv,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,,,
attack_landscape,zhou2026hierarchical_attacks,candidate,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
defense_landscape,zhou2026hierarchical_attacks,no_signal,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
benchmark_audit,zhou2026hierarchical_attacks,candidate,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
metric_comparability,zhou2026hierarchical_attacks,candidate,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
observer_scope_audit,zhou2026hierarchical_attacks,candidate,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
assumption_audit,zhou2026hierarchical_attacks,no_signal,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
coverage_audit,zhou2026hierarchical_attacks,candidate,pending_expert_adjudication,,CVPR,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,,,
attack_landscape,sun2026insider,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
defense_landscape,sun2026insider,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
benchmark_audit,sun2026insider,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
metric_comparability,sun2026insider,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
observer_scope_audit,sun2026insider,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
assumption_audit,sun2026insider,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
coverage_audit,sun2026insider,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,,,
attack_landscape,arxiv_2601_11369,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
defense_landscape,arxiv_2601_11369,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
benchmark_audit,arxiv_2601_11369,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
metric_comparability,arxiv_2601_11369,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
observer_scope_audit,arxiv_2601_11369,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
assumption_audit,arxiv_2601_11369,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
coverage_audit,arxiv_2601_11369,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11369,,,
attack_landscape,olson2026liecraft,no_signal,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
defense_landscape,olson2026liecraft,no_signal,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
benchmark_audit,olson2026liecraft,candidate,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
metric_comparability,olson2026liecraft,candidate,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
observer_scope_audit,olson2026liecraft,no_signal,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
assumption_audit,olson2026liecraft,no_signal,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
coverage_audit,olson2026liecraft,candidate,pending_expert_adjudication,,AAAI,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",,,
attack_landscape,hu2026lying_truths,candidate,pending_expert_adjudication,,ACL,"Secs. 1 and 3, PDF pp. 1 to 6 for threat and method; Sec. 4, PDF pp. 6 to 8 for CoPHEME; Sec. 5, PDF pp. 8 to 12 for main result and propagation tables.",,,
defense_landscape,hu2026lying_truths,no_signal,pending_expert_adjudication,,ACL,"Secs. 1 and 3, PDF pp. 1 to 6 for threat and method; Sec. 4, PDF pp. 6 to 8 for CoPHEME; Sec. 5, PDF pp. 8 to 12 for main result and propagation tables.",,,
benchmark_audit,hu2026lying_truths,candidate,pending_expert_adjudication,,ACL,"Secs. 1 and 3, PDF pp. 1 to 6 for threat and method; Sec. 4, PDF pp. 6 to 8 for CoPHEME; Sec. 5, PDF pp. 8 to 12 for main result and propagation tables.",,,
metric_comparability,hu2026lying_truths,candidate,pending_expert_adjudication,,ACL,"Secs. 1 and 3, PDF pp. 1 to 6 for threat and method; Sec. 4, PDF pp. 6 to 8 for CoPHEME; Sec. 5, PDF pp. 8 to 12 for main result and propagation tables.",,,
observer_scope_audit,hu2026lying_truths,candidate,pending_expert_adjudication,,ACL,"Secs. 1 and 3, PDF pp. 1 to 6 for threat and method; Sec. 4, PDF pp. 6 to 8 for CoPHEME; Sec. 5, PDF pp. 8 to 12 for main result and propagation tables.",,,
