route_id,route_type,work_key,canonical_paper_id,route_title,canonical_title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,source_decision,source_scope,source_status,source_reason,source_path,route_strength,ledger_decision,ledger_decision_source,human_signoff_required
search:doi:10.1109/aicconf69182.2026.11600651,search,doi:10.1109/aicconf69182.2026.11600651,,Preventing Wrong Work Item Retrieval in LLM-Based MCP Systems Through Multi-Agent Validation,Preventing Wrong Work Item Retrieval in LLM-Based MCP Systems Through Multi-Agent Validation,2026-04-24,2026,2026 4th Cognitive Models and Artificial Intelligence Conference (AICCONF),10.1109/aicconf69182.2026.11600651,,,,,,,unresolved-full-text,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/aiccsa66935.2025.11315208,search,doi:10.1109/aiccsa66935.2025.11315208,,PRISM-AI: A Dual-Stage Neuro-Symbolic Agentic Framework for Privacy Risk Mitigation in LLMs,PRISM-AI: A Dual-Stage Neuro-Symbolic Agentic Framework for Privacy Risk Mitigation in LLMs,2025-10-19,2025,,10.1109/aiccsa66935.2025.11315208,,,,,,,unresolved-full-text,,unresolved,Parent search retained the record but did not resolve the required full-text or title-abstract decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/aiiot65859.2025.11105299,search,arxiv:2505.16120,,LLM-Powered AI Agent Systems and Their Applications in Industry,LLM-Powered AI Agent Systems and Their Applications in Industry,2025-05-28,2025,,10.1109/aiiot65859.2025.11105299,2505.16120,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aiiot65859.2025.11105299,yes
search:doi:10.1109/aiiot68874.2026.11569555,search,doi:10.1109/aiiot68874.2026.11569555,,From Code Understanding to Multi-Agent Collaboration: A Layered Protocol Stack for Modern AI Intelligent Systems,From Code Understanding to Multi-Agent Collaboration: A Layered Protocol Stack for Modern AI Intelligent Systems,2026-05-20,2026,2026 IEEE World AI IoT Congress (AIIoT),10.1109/aiiot68874.2026.11569555,,,,,,,exclude-secondary-or-nonstudy,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aiiot68874.2026.11569555,yes
search:doi:10.1109/aiita65135.2025.11047880,search,doi:10.1109/aiita65135.2025.11047880,,Automatically Generated Multi-Agent Framework for Jailbreaking Large Language Models,Automatically Generated Multi-Agent Framework for Jailbreaking Large Language Models,2025-03-28,2025,2025 5th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),10.1109/aiita65135.2025.11047880,,,,,,,unresolved-full-text,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/aiita69518.2026.11567230,search,doi:10.1109/aiita69518.2026.11567230,,A Multi-Agent Framework for Step-Level Tool-Call Safety Evaluation in Industrial Control Systems,A Multi-Agent Framework for Step-Level Tool-Call Safety Evaluation in Industrial Control Systems,2026-04-10,2026,2026 6th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),10.1109/aiita69518.2026.11567230,,,,,,,exclude-no-separate-llm-cores,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aiita69518.2026.11567230,yes
search:doi:10.1109/aiot66900.2025.00075,search,doi:10.1109/aiot66900.2025.00075,,MALLM: Multi-Agent Decision-Making with LLMs for Multi-User Edge-Sensor Environments,MALLM: Multi-Agent Decision-Making with LLMs for Multi-User Edge-Sensor Environments,2025-08-26,2025,ACM SIGMETRICS Performance Evaluation Review,10.1109/aiot66900.2025.00075,,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aiot66900.2025.00075,yes
search:doi:10.1109/aist68591.2025.11441571,search,doi:10.1109/aist68591.2025.11441571,,Multi-Agent Systems for Collaborative and Distributed Decision-Making: Design and Applications,Multi-Agent Systems for Collaborative and Distributed Decision-Making: Design and Applications,2025-11-27,2025,,10.1109/aist68591.2025.11441571,,,,,,,exclude-secondary-or-nonstudy,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aist68591.2025.11441571,yes
search:doi:10.1109/aiware69974.2025.00008,search,arxiv:2601.06838,,CHASE: LLM Agents for Dissecting Malicious PyPI Packages,CHASE: LLM Agents for Dissecting Malicious PyPI Packages,2025-11-19,2025,,10.1109/aiware69974.2025.00008,2601.06838,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aiware69974.2025.00008,yes
search:doi:10.1109/aiware69974.2025.00032,search,arxiv:2502.18515,,Securing Smart Contract Languages with a Unified Agentic Framework for Vulnerability Repair in Solidity and Move,Securing Smart Contract Languages with a Unified Agentic Framework for Vulnerability Repair in Solidity and Move,2025-02-22,2025,2025 2nd IEEE/ACM International Conference on AI-powered Software (AIware),10.1109/aiware69974.2025.00032,2502.18515,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aiware69974.2025.00032,yes
search:doi:10.1109/apsec66846.2025.00064,search,arxiv:2410.09414,,Multi-Agent Assisted Automatic Test Generation for Java JSON Libraries,Multi-Agent Assisted Automatic Test Generation for Java JSON Libraries,2024-10-12,2024,Asia-Pacific Software Engineering Conference,10.1109/apsec66846.2025.00064,2410.09414,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/apsec66846.2025.00064,yes
search:doi:10.1109/apsec66846.2025.00086,search,doi:10.1109/apsec66846.2025.00086,,MAJD: Intent-Aware Multi-Agent Framework for Jailbreak Defense,MAJD: Intent-Aware Multi-Agent Framework for Jailbreak Defense,2025-12-02,2025,Asia-Pacific Software Engineering Conference,10.1109/apsec66846.2025.00086,,,defense,,,,unresolved-full-text,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:doi:10.1109/ase63991.2025.00017,search,doi:10.1109/ase63991.2025.00017,,Faultseeker: LLM-Empowered Framework for Blockchain Transaction Fault Localization,Faultseeker: LLM-Empowered Framework for Blockchain Transaction Fault Localization,2025-11-16,2025,,10.1109/ase63991.2025.00017,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/ase63991.2025.00017,yes
search:doi:10.1109/bddm68348.2025.11442039,search,doi:10.1109/bddm68348.2025.11442039,,Ma-Shield: A Collaborative Verification Framework for Secure Multi-Agent Instruction Inspection in Industrial Processes,Ma-Shield: A Collaborative Verification Framework for Secure Multi-Agent Instruction Inspection in Industrial Processes,2025-12-12,2025,2025 International Conference on Big Data and Data Mining (BDDM),10.1109/bddm68348.2025.11442039,,,,,,,exclude-no-separate-llm-cores,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/bddm68348.2025.11442039,yes
search:doi:10.1109/bigdata62323.2024.10825681,search,doi:10.1109/bigdata62323.2024.10825681,,Leveraging Large Language Models for Dynamic Scenario Building targeting Enhanced Cyber-threat Detection and Security Training,Leveraging Large Language Models for Dynamic Scenario Building targeting Enhanced Cyber-threat Detection and Security Training,2024-12-15,2024,BigData Congress [Services Society],10.1109/bigdata62323.2024.10825681,,,,,,,exclude-secondary-or-nonstudy,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/bigdata62323.2024.10825681,yes
search:doi:10.1109/bigdata62323.2024.10826038,search,arxiv:2411.00188,,Building Multi-Agent Copilot towards Autonomous Agricultural Data Management and Analysis,Building Multi-Agent Copilot towards Autonomous Agricultural Data Management and Analysis,2024-12-15,2024,,10.1109/bigdata62323.2024.10826038,2411.00188,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/bigdata62323.2024.10826038,yes
search:doi:10.1109/bigdata66926.2025.11401440,search,arxiv:2506.15656,,PhishDebate: An LLM-Based Multi-Agent Framework for Phishing Website Detection,PhishDebate: An LLM-Based Multi-Agent Framework for Phishing Website Detection,2025-06-18,2025,BigData Congress [Services Society],10.1109/bigdata66926.2025.11401440,2506.15656,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/bigdata66926.2025.11401440,yes
search:doi:10.1109/bigdata66926.2025.11401523,search,doi:10.1109/bigdata66926.2025.11401523,,Quantifying Privacy Leakage in Multi-Agent LLMs: A Unified Theoretical and Empirical Analysis,Quantifying Privacy Leakage in Multi-Agent LLMs: A Unified Theoretical and Empirical Analysis,2025-12-08,2025,BigData Congress [Services Society],10.1109/bigdata66926.2025.11401523,,,evaluation,,,,unresolved-full-text,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:doi:10.1109/bigdata66926.2025.11401633,search,doi:10.1109/bigdata66926.2025.11401633,,A Multi-Agent Architecture for Governance and Security of LLM-Based Knowledge Access,A Multi-Agent Architecture for Governance and Security of LLM-Based Knowledge Access,2025-12-08,2025,BigData Congress [Services Society],10.1109/bigdata66926.2025.11401633,,,,,,,unresolved-full-text,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/bigdata66926.2025.11401968,search,doi:10.1109/bigdata66926.2025.11401968,,Cognitive SOC: Evidence-Backed Narrative Generation for Security Operations with Multi-Agent LLM Architecture,Cognitive SOC: Evidence-Backed Narrative Generation for Security Operations with Multi-Agent LLM Architecture,2025-12-08,2025,BigData Congress [Services Society],10.1109/bigdata66926.2025.11401968,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/bigdata66926.2025.11401968,yes
search:doi:10.1109/bigdata66926.2025.11402114,search,doi:10.1109/bigdata66926.2025.11402114,,Leveraging LLM Agents for Autonomous Web Penetration Testing Targeting SQL Injection Vulnerability,Leveraging LLM Agents for Autonomous Web Penetration Testing Targeting SQL Injection Vulnerability,2025-12-08,2025,BigData Congress [Services Society],10.1109/bigdata66926.2025.11402114,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/bigdata66926.2025.11402114,yes
search:doi:10.1109/cac63892.2024.10864895,search,doi:10.1109/cac63892.2024.10864895,,Seek-and-Take Games of Heterogeneous Agent Teams with Large Language Model,Seek-and-Take Games of Heterogeneous Agent Teams with Large Language Model,2024-11-01,2024,ACM Cloud and Autonomic Computing Conference,10.1109/cac63892.2024.10864895,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/cac63892.2024.10864895,yes
search:doi:10.1109/cac67268.2025.11486713,search,doi:10.1109/cac67268.2025.11486713,,OrthoTraceGLM: A Knowledge-Traced Large Language Model for Orthopedic Consultation,OrthoTraceGLM: A Knowledge-Traced Large Language Model for Orthopedic Consultation,2025-09-26,2025,ACM Cloud and Autonomic Computing Conference,10.1109/cac67268.2025.11486713,,,,,,,unresolved-title-abstract,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/cai64502.2025.00195,search,arxiv:2505.04843,,Large Language Models are Autonomous Cyber Defenders,Large Language Models are Autonomous Cyber Defenders,2025-05-05,2025,Conference on Algebraic Informatics,10.1109/cai64502.2025.00195,2505.04843,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/cai64502.2025.00195,yes
search:doi:10.1109/cai68641.2026.11536198,search,doi:10.1109/cai68641.2026.11536198,,Multi-Agent Collaboration for Semantic-Aware 3D Scene Synthesis in Critical-Safety Applications,Multi-Agent Collaboration for Semantic-Aware 3D Scene Synthesis in Critical-Safety Applications,2026-05-08,2026,Conference on Algebraic Informatics,10.1109/cai68641.2026.11536198,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/cai68641.2026.11536198,yes
search:doi:10.1109/cai68641.2026.11536556,search,doi:10.1109/cai68641.2026.11536556,,A Socratic Multi-Agent Framework using LLMs for Programming Education,A Socratic Multi-Agent Framework using LLMs for Programming Education,2026-05-08,2026,,10.1109/cai68641.2026.11536556,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/cai68641.2026.11536556,yes
