work_key,canonical_paper_id,title,identifier_type,identifier,identifier_status,observed_in_routes
doi:10.1109/issre66568.2025.00052,,MALPRE: Malware Protocol Reverse Engineering through Code Slicing and Agentic Workflow,doi,10.1109/issre66568.2025.00052,canonical,search:doi:10.1109/issre66568.2025.00052
doi:10.1109/istem-ed65612.2025.11129303,,Multi-agentic AI for Automatic Course Syllabus Generation using LangGraph,doi,10.1109/istem-ed65612.2025.11129303,canonical,search:doi:10.1109/istem-ed65612.2025.11129303
doi:10.1109/itsc60802.2025.11423700,,Verifiable Language Model Explanations for Deep RL-Based Flow Smoothing,doi,10.1109/itsc60802.2025.11423700,canonical,search:doi:10.1109/itsc60802.2025.11423700
arxiv:2406.05651,,A Superalignment Framework in Autonomous Driving with Large Language Models,doi,10.1109/iv55156.2024.10588403,canonical,broad:doi:10.1109/iv55156.2024.10588403;peerfirst:doi:10.1109/iv55156.2024.10588403;search:doi:10.1109/iv55156.2024.10588403;targeted:doi:10.1109/iv55156.2024.10588403;venue:2024_ieee_intelligent_vehicles_symposium_iv:10_1109_iv55156_2024_10588403
doi:10.1109/iv66570.2026.11623835,,Enhancing LLM-based Autonomous Driving with Modular Traffic Light and Sign Recognition,doi,10.1109/iv66570.2026.11623835,canonical,search:doi:10.1109/iv66570.2026.11623835
doi:10.1109/iwcmc69287.2026.11579813,,Agentic SOC: A Hierarchical Swarm-Orchestrated Multi-Agent LLM Architecture for Autonomous OT Cyber Defense,doi,10.1109/iwcmc69287.2026.11579813,canonical,search:doi:10.1109/iwcmc69287.2026.11579813
doi:10.1109/jas.2026.125993,,Understanding Agentic AI: Algorithms and Infrastructure,doi,10.1109/jas.2026.125993,canonical,search:doi:10.1109/jas.2026.125993
doi:10.1109/jbhi.2025.3622058,,"Integrating LLMs and Knowledge Graphs for Medical AI: Advances, Challenges, and Future Directions",doi,10.1109/jbhi.2025.3622058,canonical,search:doi:10.1109/jbhi.2025.3622058
doi:10.1109/jcsse68839.2026.11596758,,SHARKAPT: An Autonomous LLM-Orchestrated Penetration Testing Framework with MCP-Based Tool Integration,doi,10.1109/jcsse68839.2026.11596758,canonical,search:doi:10.1109/jcsse68839.2026.11596758
doi:10.1109/jiot.2025.3583280,,Collaborative Communication for Edge LLM Servicing in Adversarial Networks: An MARL-Empowered Stackelberg Game Approach,doi,10.1109/jiot.2025.3583280,canonical,search:doi:10.1109/jiot.2025.3583280
doi:10.1109/jiot.2025.3648649,,"Autonomous LLM Agent: A Memory-Augmented, Edge-Optimized SHAP Explanations With Zero-Day Attack Resilience in IoT/Industrial IoT Networks",doi,10.1109/jiot.2025.3648649,canonical,search:doi:10.1109/jiot.2025.3648649
doi:10.1109/jiot.2026.3695932,,Latency-constrained Dependency-aware Heterogeneous Multimodal LLM Agents Placement at Edge,doi,10.1109/jiot.2026.3695932,canonical,search:doi:10.1109/jiot.2026.3695932
doi:10.1109/jiot.2026.3697293,,Multi-AI Agent Oriented Privacy Policy Compliance Checking Based on Large Language Models in Mobile IoT Systems,doi,10.1109/jiot.2026.3697293,canonical,search:doi:10.1109/jiot.2026.3697293
doi:10.1109/jsac.2025.3560042,,Exploring LLM-Based Multi-Agent Situation Awareness for Zero-Trust Space-Air-Ground Integrated Network,doi,10.1109/jsac.2025.3560042,canonical,search:doi:10.1109/jsac.2025.3560042
arxiv:2410.24152,,Language-Driven Policy Distillation for Cooperative Driving in Multi-Agent Reinforcement Learning,doi,10.1109/lra.2025.3551098,canonical,search:doi:10.1109/lra.2025.3551098
arxiv:2603.24989,,Learning Rollout from Sampling: An R1-Style Tokenized Traffic Simulation Model,doi,10.1109/lra.2026.3678842,canonical,search:doi:10.1109/lra.2026.3678842
doi:10.1109/mai69289.2026.11543713,,RHLMA: A Role-Hierarchical LLM Multi-Agent Framework for Airborne Software Requirement Review,doi,10.1109/mai69289.2026.11543713,canonical,search:doi:10.1109/mai69289.2026.11543713
doi:10.1109/mass66014.2025.00089,,SCCA: A Multi-Agent Code Security Analysis Framework for AI-Assisted Code Generation,doi,10.1109/mass66014.2025.00089,canonical,search:doi:10.1109/mass66014.2025.00089
doi:10.1109/mcom.001.2400577,,AI-Driven Decentralized Network Management: Leveraging Multi-Agent Large Language Models for Scalable Optimization,doi,10.1109/mcom.001.2400577,canonical,search:doi:10.1109/mcom.001.2400577
arxiv:2509.04993,,LLM Enabled Multi-Agent System for 6G Networks: Framework and Method of Dual-Loop Edge-Terminal Collaboration,doi,10.1109/mcom.001.2500148,canonical,search:doi:10.1109/mcom.001.2500148
arxiv:2505.03161,,An LLM-based Self-Evolving Security Framework for 6G Space-Air-Ground Integrated Networks,doi,10.1109/mcom.003.2400695,canonical,search:doi:10.1109/mcom.003.2400695
arxiv:2606.17203,,Trust-Aware Multi-Agent Traceability: Confidence-Calibrated Knowledge Graphs for Consistent Software Artifact Management,doi,10.1109/meco70748.2026.11579021,canonical,search:doi:10.1109/meco70748.2026.11579021
doi:10.1109/medcom67532.2025.11405392,,Large Language Model-enabled Multi-Agent Manufacturing Systems,doi,10.1109/medcom67532.2025.11405392,canonical,search:doi:10.1109/medcom67532.2025.11405392
doi:10.1109/menacomm69507.2026.11532919,,Autonomous Security Framework for AI-Native 6G Networks: Architecture and Threat Taxonomy,doi,10.1109/menacomm69507.2026.11532919,canonical,search:doi:10.1109/menacomm69507.2026.11532919
doi:10.1109/mesa68091.2025.11278882,,Record2Scenario: A Multi-Candidate CoT Framework with Vision-Language Evaluation for Traffic Accident Reconstruction,doi,10.1109/mesa68091.2025.11278882,canonical,search:doi:10.1109/mesa68091.2025.11278882
doi:10.1109/metroxraine66377.2025.11340415,,AI-Driven Multi-Agent Systems for Automated Regulatory Analysis of Crypto Projects,doi,10.1109/metroxraine66377.2025.11340415,canonical,search:doi:10.1109/metroxraine66377.2025.11340415
doi:10.1109/milcom61039.2024.10773848,,BRETAGNE: Building a Reproducible and Efficient Training AI Gym for Network Environments,doi,10.1109/milcom61039.2024.10773848,canonical,search:doi:10.1109/milcom61039.2024.10773848
doi:10.1109/milcom61039.2024.10773923,,Training Autonomous Cyber Defense Agents: Challenges & Opportunities in Military Networks,doi,10.1109/milcom61039.2024.10773923,canonical,search:doi:10.1109/milcom61039.2024.10773923
doi:10.1109/milcom64451.2025.11310039,,Explaining Hybrid RL Agents for Cyber Defense using SHAP and Reward Decomposition,doi,10.1109/milcom64451.2025.11310039,canonical,search:doi:10.1109/milcom64451.2025.11310039
doi:10.1109/milcom64451.2025.11310253,,Agentic AI for Cyber Defense: LLM-Guided Hierarchical Multi-Agent Reinforcement Learning,doi,10.1109/milcom64451.2025.11310253,canonical,search:doi:10.1109/milcom64451.2025.11310253
arxiv:2509.21634,,MobiLLM: An Agentic AI Framework for Closed-Loop Threat Mitigation in 6G Open RANs,doi,10.1109/milcom64451.2025.11310651,canonical,search:doi:10.1109/milcom64451.2025.11310651
arxiv:2502.12630,,Automating Prompt Leakage Attacks on Large Language Models Using Agentic Approach,doi,10.1109/mipro65660.2025.11131790,canonical,broad:doi:10.1109/mipro65660.2025.11131790;search:doi:10.1109/mipro65660.2025.11131790;targeted:doi:10.1109/mipro65660.2025.11131790
doi:10.1109/mlnlp66797.2025.11388881,,MELF: Multi-Agent Evaluation for LLMs Fairness Based on Hierarchical Genetic Algorithm,doi,10.1109/mlnlp66797.2025.11388881,canonical,search:doi:10.1109/mlnlp66797.2025.11388881
doi:10.1109/mlsp62443.2025.11204223,,CollabPersona: A Framework for Collaborative Decision Analysis in Persona Driven LLM-Based Multi-Agent Systems,doi,10.1109/mlsp62443.2025.11204223,canonical,search:doi:10.1109/mlsp62443.2025.11204223
doi:10.1109/mnet.2025.3583298,,Toward Autonomous Network Management: An Intelligent and Secure Agentic Framework for Network Configuration,doi,10.1109/mnet.2025.3583298,canonical,search:doi:10.1109/mnet.2025.3583298
doi:10.1109/mnet.2025.3605319,,LLM-Driven Multi-Agent Architectures for Intelligent Self-Organizing Networks,doi,10.1109/mnet.2025.3605319,canonical,search:doi:10.1109/mnet.2025.3605319
doi:10.1109/mnet.2026.3698335,,LLM-Driven Collaborative Agents for Wireless Network Management,doi,10.1109/mnet.2026.3698335,canonical,search:doi:10.1109/mnet.2026.3698335
doi:10.1109/mpcon69668.2026.11508251,,A Systematic Literature Survey on Agentic AI Frameworks for Legacy Software Modernization,doi,10.1109/mpcon69668.2026.11508251,canonical,search:doi:10.1109/mpcon69668.2026.11508251
doi:10.1109/mrai65197.2025.11135756,,"Multi-Agent LLM Collaboration for Adaptive Code Review, Debugging, and Security Analysis",doi,10.1109/mrai65197.2025.11135756,canonical,search:doi:10.1109/mrai65197.2025.11135756
arxiv:2605.01739,,AgenticVM: Agentic AI for Adaptive Software Vulnerability Management,doi,10.1109/ms.2026.3691090,canonical,search:doi:10.1109/ms.2026.3691090
doi:10.1109/mwc.2026.3666842,,"A Trustworthy Agentic Multi-LLM Network: Challenges, Solutions, and a Use Case",doi,10.1109/mwc.2026.3666842,canonical,search:doi:10.1109/mwc.2026.3666842
doi:10.1109/netsoft64993.2025.11080605,,Towards Robust Autonomous Cyber Defence Agents Using Hybrid AI Models,doi,10.1109/netsoft64993.2025.11080605,canonical,search:doi:10.1109/netsoft64993.2025.11080605
doi:10.1109/ojcs.2026.3664314,,MCP-Secure: A Runtime Access Control Layer for Privilege-Aware LLM Agent Tooling,doi,10.1109/ojcs.2026.3664314,canonical,search:doi:10.1109/ojcs.2026.3664314
arxiv:2601.03281,,"<i>α</i> <sup>3</sup> -Bench: A Unified Benchmark of Safety, Robustness, and Efficiency for LLM-Based UAV Agents Over 6G Networks",doi,10.1109/ojits.2026.3713296,canonical,search:doi:10.1109/ojits.2026.3713296
doi:10.1109/pcds65695.2025.00043,,LogicRepair: An Empirical Study on Automated Repair of Smart Contract Logic Vulnerabilities Based on Large Language Models,doi,10.1109/pcds65695.2025.00043,canonical,search:doi:10.1109/pcds65695.2025.00043
doi:10.1109/psgec66102.2025.11150990,,Mingyue: A Multi-Agent System for Human-AI Collaborative Decision-Making Under Safety Constraints in Complex Power Grids,doi,10.1109/psgec66102.2025.11150990,canonical,search:doi:10.1109/psgec66102.2025.11150990
doi:10.1109/rcae66389.2025.11355202,,Agentic Planning for Power System Simulation Task Orchestrations Based on Multi-Agent Systems,doi,10.1109/rcae66389.2025.11355202,canonical,search:doi:10.1109/rcae66389.2025.11355202
doi:10.1109/rew66121.2025.00037,,LLMPathy: A Multi-Agent LLM Approach for Eliciting Inclusive Security Requirements,doi,10.1109/rew66121.2025.00037,canonical,search:doi:10.1109/rew66121.2025.00037
doi:10.1109/rew66121.2025.00038,,Generating Context-Aware Learning Materials for Software Security via LLM Agents and Traceability,doi,10.1109/rew66121.2025.00038,canonical,search:doi:10.1109/rew66121.2025.00038
doi:10.1109/sami63904.2025.10883316,,Driving the Future of Connected Autonomous Mobility with Advanced AI and Multi-Modal Data Fusion: Plenary Talk,doi,10.1109/sami63904.2025.10883316,canonical,search:doi:10.1109/sami63904.2025.10883316
doi:10.1109/saner67736.2026.00027,,AgentHAB: Automating OpenHAB Rule Generation with Multi-Agent Policy and Validation,doi,10.1109/saner67736.2026.00027,canonical,search:doi:10.1109/saner67736.2026.00027
doi:10.1109/saner67736.2026.00072,,VFLAgent: A Chain-of-Thought-Guided Multi-Agent Collaboration Framework for Vulnerable Function Localization,doi,10.1109/saner67736.2026.00072,canonical,search:doi:10.1109/saner67736.2026.00072
doi:10.1109/satc69565.2026.11542419,,Selective Layer Adaptive Attacks Against Federated Large Language Models,doi,10.1109/satc69565.2026.11542419,canonical,search:doi:10.1109/satc69565.2026.11542419
doi:10.1109/satc69565.2026.11542535,,Agentic Code Review: A Multi-Agent Framework with Meta-Cognitive Reflection and Human-in-the-Loop Alignment,doi,10.1109/satc69565.2026.11542535,canonical,search:doi:10.1109/satc69565.2026.11542535
doi:10.1109/scored68498.2025.11398875,,"AI Agents in Healthcare: A Survey of Applications, Resources, and Challenges",doi,10.1109/scored68498.2025.11398875,canonical,search:doi:10.1109/scored68498.2025.11398875
doi:10.1109/seai65851.2025.11108177,,Collaborating Agents with Large Language Models for Question-Answering Tasks,doi,10.1109/seai65851.2025.11108177,canonical,search:doi:10.1109/seai65851.2025.11108177
doi:10.1109/seeda-cecnsm68644.2025.11329702,,Cyber Threat Detection and Mitigation on Social Media Using Large Language Models (LLMs): A Systematic Review,doi,10.1109/seeda-cecnsm68644.2025.11329702,canonical,search:doi:10.1109/seeda-cecnsm68644.2025.11329702
doi:10.1109/sist61674.2026.11596147,,Integrating Generative AI Across the Agile Software Development Lifecycle,doi,10.1109/sist61674.2026.11596147,canonical,search:doi:10.1109/sist61674.2026.11596147
doi:10.1109/slaai-icai68534.2025.11318443,,An Agentic-AI Solution for Intelligent Code Review,doi,10.1109/slaai-icai68534.2025.11318443,canonical,search:doi:10.1109/slaai-icai68534.2025.11318443
doi:10.1109/smartiot66867.2025.00067,,Improving IoT Cyber Threat Response with Multi-Agent LLMs and Semantic Retrieval,doi,10.1109/smartiot66867.2025.00067,canonical,search:doi:10.1109/smartiot66867.2025.00067
doi:10.1109/smc58881.2025.11343067,,A Multi-Agent Fuzzing Framework for Deep Learning Library,doi,10.1109/smc58881.2025.11343067,canonical,search:doi:10.1109/smc58881.2025.11343067
doi:10.1109/southeastcon56624.2025.10971563,,A Multi-Agent LLM Environment for Software Design and Refactoring: A Conceptual Framework,doi,10.1109/southeastcon56624.2025.10971563,canonical,search:doi:10.1109/southeastcon56624.2025.10971563
doi:10.1109/southeastcon63549.2026.11475963,,Governed Agentic AI for Software Platforms: A Reference Architecture for Safe Autonomy at Scale,doi,10.1109/southeastcon63549.2026.11475963,canonical,search:doi:10.1109/southeastcon63549.2026.11475963
doi:10.1109/southeastcon63549.2026.11475978,,RevOpsBench: A Large-Scale Benchmark for Evaluating LLM Agents on Enterprise CRM Operations,doi,10.1109/southeastcon63549.2026.11475978,canonical,search:doi:10.1109/southeastcon63549.2026.11475978
doi:10.1109/southeastcon63549.2026.11476161,,From Social Engineering to Financial Fraud: A Multi-Agent LLM Approach to Vishing Detection,doi,10.1109/southeastcon63549.2026.11476161,canonical,search:doi:10.1109/southeastcon63549.2026.11476161
doi:10.1109/southeastcon63549.2026.11476571,,AIDR-Cloud: An Agentic AI—Driven Incident Response Framework for Cloud Failures,doi,10.1109/southeastcon63549.2026.11476571,canonical,search:doi:10.1109/southeastcon63549.2026.11476571
doi:10.1109/southeastcon63549.2026.11476668,,Synergetic Adaptive Orchestration and Governance: A Unified Framework for Production-Grade Multi-Agent Systems,doi,10.1109/southeastcon63549.2026.11476668,canonical,search:doi:10.1109/southeastcon63549.2026.11476668
zhao2026parasites,zhao2026parasites,Parasites in the Toolchain: A Large-Scale Analysis of Attacks on the MCP Ecosystem,doi,10.1109/sp63933.2026.00154,canonical,canonical:zhao2026parasites
doi:10.1109/spml66318.2025.11199818,,Automated Daily Production Report Generation for Coal Mine Dispatch Rooms Based on Distil-LLM and Autogen Agents,doi,10.1109/spml66318.2025.11199818,canonical,search:doi:10.1109/spml66318.2025.11199818
arxiv:2504.13515,,Large Language Models for Validating Network Protocol Parsers,doi,10.1109/spw67851.2025.00009,canonical,search:doi:10.1109/spw67851.2025.00009
arxiv:2506.16699,,Exploring Traffic Simulation and Cybersecurity Strategies Using Large Language Models,doi,10.1109/spw67851.2025.00048,canonical,search:doi:10.1109/spw67851.2025.00048
doi:10.1109/spw72489.2026.00044,,DART: Data Augmentation of Rare ATT&CK Techniques Using LLM Agents,doi,10.1109/spw72489.2026.00044,canonical,search:doi:10.1109/spw72489.2026.00044
doi:10.1109/ssrr68451.2025.11391314,,Real-World Deployment of an LLM-Enabled Voice-Commanded UGV for Logistics in SAR Missions,doi,10.1109/ssrr68451.2025.11391314,canonical,search:doi:10.1109/ssrr68451.2025.11391314
doi:10.1109/svcc65277.2025.11133627,,Demo: Dynamic Defense Deployment with LLM-assissted Client-side Fuzzing in Web Applications,doi,10.1109/svcc65277.2025.11133627,canonical,search:doi:10.1109/svcc65277.2025.11133627
doi:10.1109/svcc65277.2025.11133641,,Demo: A Real-time Multi-Agent Network Attack Detection and Incident Response System,doi,10.1109/svcc65277.2025.11133641,canonical,search:doi:10.1109/svcc65277.2025.11133641
arxiv:2606.25622,,Probabilistic Agents in Deterministic Audits: Evaluating Multi-Agent Systems for Automated Audits Based on the German IT-Grundschutz,doi,10.1109/syscon66367.2026.11503560,canonical,search:doi:10.1109/syscon66367.2026.11503560
doi:10.1109/taes.2026.3699842,,AeroThreatModel: LLM-Empowered Spatiotemporal Fusion Dynamic Threat Modeling Framework for Air–Space–Ground Integrated Air Traffic Management Networks,doi,10.1109/taes.2026.3699842,canonical,search:doi:10.1109/taes.2026.3699842
arxiv:2506.18178,,Integrating LLMs and Digital Twins for Adaptive Multi-Robot Task Allocation in Construction,doi,10.1109/tase.2026.3697962,canonical,search:doi:10.1109/tase.2026.3697962
doi:10.1109/taslpro.2025.3642728,,A Synergistic Multi-Agent Framework for Camouflage Attack on Large Language Models,doi,10.1109/taslpro.2025.3642728,canonical,search:doi:10.1109/taslpro.2025.3642728
