review_row,candidate_basis,record_id,title,publication_date,canonical_venue,publication_status,venue_type,citations,citation_snapshot_date,doi,arxiv_id,source_url,current_corpus_paper_id,current_corpus_primary_category,current_corpus_scope_relation,current_corpus_note_path,prior_source_review_status,prior_recommended_scope,prior_gate_decision,canonical_version_reviewed,full_text_read,gate_multiagent_boundary,gate_explicit_interaction,gate_direct_security_relevance,gate_interaction_dependence,gate_canonical_full_text_evidence,human_final_decision,human_primary_category,human_scope_relation,evidence_locations,decision_reason,reviewer,second_reviewer,review_date,adjudication_note,duplicate_of_record_id,human_signoff_complete
120,current_canonical_corpus,gonzalez2026multimodalsafety,Multimodal Safety Evaluation in Generative Agent Social Simulations,2026,ACL,peer_reviewed,,,,10.18653/v1/2026.acl-long.1915,,https://aclanthology.org/2026.acl-long.1915/,gonzalez2026multimodalsafety,evaluation,adjacent,papers/evaluations/acl/2026_gonzalez_multimodal_safety.md,agent_unverified,,,ACL 2026 canonical version (DOI 10.18653/v1/2026.acl-long.1915),yes,yes,yes,no,yes,yes,exclude,evaluation,security_relevant,"Abstract and Sec. 3 (PDF pp. 1, 3–4; Fig. 1); Sec. 4 metric definitions (PDF p. 5); result sections (PDF pp. 6–8).","Unsafe plans and misleading visual context can be amplified through agent interaction, but the paper evaluates situational safety without a direct adversary, security property, or security-control contract. It is safety-relevant rather than strict MAS security.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
121,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.18653/v1/2025.findings-acl.150,NetSafe: Exploring the Topological Safety of Multi-agent System,2025-01-01,Findings of ACL,peer_reviewed,conference,36,2026-08-06,10.18653/v1/2025.findings-acl.150,2410.15686,https://aclanthology.org/2025.findings-acl.150/,yu2025netsafe,evaluation,security_relevant,papers/evaluations/findings_acl/2025_yu_netsafe.md,source_reviewed_pending_author_signoff,security_relevant,contextual_not_strict_core,Findings of ACL 2025 canonical version (DOI 10.18653/v1/2025.findings-acl.150),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract/framework (PDF pp. 1–3); adversarial misinformation/harmful-content experiments and result sections; exact table for the reported star-topology decrease.,"NetSafe mixes reliability, fairness, and security, so only its adversarial claims qualify. Those claims explicitly inject malicious content, measure propagation/aggregation across communication graphs, and show topology-dependent collective safety effects; this is sufficient for inclusion, with claim-level screening required.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
122,current_canonical_corpus,naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2602.13477,2602.13477,https://arxiv.org/abs/2602.13477,naik2026omni_leak,attack,core_security,papers/attacks/arxiv/2026_naik_omni_leak.md,agent_unverified,,,arXiv 2602.13477 v2,yes,yes,yes,yes,yes,yes,include,attack,core_security,Abstract; Sec. 4.1 (PDF pp. 3–4; Figs. 2–3); Sec. 4.2 (PDF p. 4; Fig. 4); Sec. 5 (PDF pp. 4–7; Tables 1–5).,"A single indirect injection crosses a SQL/data agent, orchestrator, and notification agent, composing distinct privileges into end-to-end exfiltration. No one agent has the full authority chain, so the confidentiality violation materially depends on multi-agent delegation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
123,current_canonical_corpus,huang2025faulty_agents,On the Resilience of LLM-Based Multi-Agent Collaboration with Faulty Agents,2025,ICML,peer_reviewed,,,,,,https://proceedings.mlr.press/v267/huang25ay.html,huang2025faulty_agents,attack,security_relevant,papers/attacks/icml/2025_huang_faulty_agents.md,agent_unverified,,,ICML 2025 canonical PMLR version,yes,yes,yes,no,yes,yes,exclude,evaluation,security_relevant,Sec. 3 (PDF pp. 3–4; Fig. 2); Sec. 4 (PDF pp. 4–6; Tables 1–2); Secs. 5–6 (PDF pp. 6–9; Figs. 3–6; Tables 4–5).,"The work carefully studies interaction-dependent fault propagation and recovery, but its injected syntactic/semantic/task errors are primarily a reliability fault model rather than an adaptive security adversary or explicit security-property evaluation. Maliciousness is mentioned as one interpretation, not operationalized as a distinct threat contract.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
124,current_canonical_corpus,zhao2026parasites,Parasites in the Toolchain: A Large-Scale Analysis of Attacks on the MCP Ecosystem,2026,IEEE Symposium on Security and Privacy,peer_reviewed,,,,10.1109/SP63933.2026.00154,2509.06572,https://doi.org/10.1109/SP63933.2026.00154,zhao2026parasites,attack,security_relevant,papers/attacks/ieee_security_privacy/2026_zhao_parasites_toolchain.md,agent_unverified,,,IEEE S&P 2026 canonical version (DOI 10.1109/SP63933.2026.00154; arXiv v5 open copy),yes,no,yes,yes,no,yes,exclude,attack,security_relevant,Abstract and attack workflow; Secs. 2–3; MCP-SEC census methods and result tables; final IEEE metadata.,"The paper is a strong systems-security study of one LLM host composing MCP servers and tools, but the endpoints need not be independently stateful LLM agents. Its core attack is cross-tool/protocol composition, not inter-agent interaction under the packet's strict boundary.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
125,current_canonical_corpus;peer_reviewed_broad_inclusion,arxiv:2510.07505,PEAR: Planner-Executor Agent Robustness Benchmark,2025-10-08,Findings of EACL,peer_reviewed,conference,5,2026-08-06,10.18653/v1/2026.findings-eacl.237,2510.07505,https://aclanthology.org/2026.findings-eacl.237/,dong2026pear,evaluation,core_security,papers/evaluations/findings_eacl/2026_dong_pear.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,Findings of EACL 2026 canonical version (DOI 10.18653/v1/2026.findings-eacl.237),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,"Abstract and Sec. 3 (PDF pp. 1, 4–6; Fig. 1); Sec. 4 (PDF pp. 6–9; main tables).","PEAR separates planner- and executor-targeted prompt injections and memory conditions in a two-agent delegated workflow. The security outcome changes with attacked role and shared state, so it is directly and materially interaction-dependent.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
126,peer_reviewed_broad_inclusion,doi:10.1109/iri66576.2025.00051,PeerGuard: Defending Multi-Agent Systems Against Backdoor Attacks Through Mutual Reasoning,2025-05-16,IEEE International Conference on Information Reuse and Integration,peer_reviewed,conference,10,2026-08-06,10.1109/iri66576.2025.00051,2505.11642,https://dblp.org/rec/conf/iri/FanL25,,,,,not_source_reviewed,pending,pending_full_text_adjudication,arXiv 2505.11642 v2,yes,yes,yes,yes,yes,yes,include,defense,core_security,"Introduction; Sec. III-A threat model; Sec. III-B–D and Fig. 1; Sec. IV-A–B, Tables III–VI.",PeerGuard models poisoned LLM agents in a debate system and uses reciprocal inspection of peer reasoning to detect backdoor-induced inconsistencies. Both the attack's collective influence and the defense mechanism depend on agent-to-agent interaction.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
127,peer_reviewed_broad_inclusion,doi:10.1145/3786335.3813181,Persuade Me if You Can: A Framework for Evaluating Persuasion Effectiveness and Susceptibility Among Large Language Models,2025-03-03,ACM CAIS 2026,peer_reviewed,conference,29,2026-08-06,10.1145/3786335.3813181,2503.01829,https://doi.org/10.1145/3786335.3813181,,,,,not_source_reviewed,pending,pending_full_text_adjudication,CAIS 2026 canonical ACM version (DOI 10.1145/3786335.3813181),yes,yes,yes,no,yes,yes,exclude,evaluation,security_relevant,Abstract/Introduction; framework and normalized-change metric; Sec. 4 experiments; Sec. 5 misinformation/action-based validation; Ethics statement.,"PMIYC is a rigorous multi-agent persuasion benchmark, including misinformation susceptibility, but it primarily measures general persuasive effectiveness and behavioral susceptibility rather than a defined security adversary, protected property, attack, or defense. Its safety implications are contextual.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
128,peer_reviewed_broad_inclusion,doi:10.1609/aaaiss.v8i1.42590,Post-Hoc Knowledge Grounding for Verifiable Multi-Agent Search and Rescue Decision Support,2026-05-18,AAAI proceedings,peer_reviewed,conference,0,2026-08-06,10.1609/aaaiss.v8i1.42590,,https://doi.org/10.1609/aaaiss.v8i1.42590,,,,,not_source_reviewed,pending,pending_full_text_adjudication,AAAI Symposium Series 2026 canonical version (DOI 10.1609/aaaiss.v8i1.42590),yes,yes,yes,no,yes,yes,exclude,defense,adjacent,"Abstract; knowledge-graph construction from approximately 12,000 ISRID cases; claim extraction/probabilistic anomaly detection method; accept/flag/reject evaluation.","The framework verifies hallucination-prone multi-agent search-and-rescue outputs using a probabilistic knowledge graph. It addresses verifiability and reliability in a safety-critical domain, but no direct security adversary or security-property violation is defined.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
129,current_canonical_corpus,tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2605.10614,2605.10614,https://arxiv.org/abs/2605.10614,tapwal2026prism,defense,core_security,papers/defenses/arxiv/2026_tapwal_prism.md,agent_unverified,,,arXiv 2605.10614 v1,yes,yes,yes,yes,yes,yes,include,defense,core_security,Secs. 3–4 (PDF pp. 4–8; framework/formalization); Sec. 5 (PDF pp. 8–10; evaluation setup and tables); limitations appendix.,PRISM models secret-fragment accumulation across sequential agent-generation boundaries and intervenes during generation before a credential is fully emitted. The confidentiality risk and mitigation are explicitly cross-agent and stage-dependent.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
130,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1007/978-3-032-16092-8_28,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-agent Systems,2024-10-09,ESORICS 2025 International Workshops,peer_reviewed,conference,0,2026-08-06,10.1007/978-3-032-16092-8_28,2410.07283,https://link.springer.com/chapter/10.1007/978-3-032-16092-8_28,lee2026prompt_infection,attack,core_security,papers/attacks/esorics_workshops/2026_lee_prompt_infection.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,Published ESORICS 2025 workshop chapter (DOI 10.1007/978-3-032-16092-8_28; arXiv v1 technical copy),yes,yes,yes,yes,yes,yes,include,attack,core_security,Sec. 3 (PDF pp. 3–4; Fig. 1); Sec. 4.1 (PDF p. 5; Fig. 4); Sec. 4.2 (PDF pp. 6–7; Fig. 6); Sec. 6 (PDF pp. 8–9; Table 2; Fig. 7).,"Prompt Infection is explicitly an LLM-to-LLM self-replicating injection: compromised agents carry role-specific malicious payloads through ordinary messages to downstream agents and populations. Its existence, reach, and defenses depend on communication history, topology, and message provenance.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
131,current_canonical_corpus;peer_reviewed_broad_inclusion,arxiv:2401.11880,PsySafe: A Comprehensive Framework for Psychological-based Attack Defense and Evaluation of Multi-agent System Safety,2024-01-22,ACL,peer_reviewed,conference,96,2026-08-06,10.18653/v1/2024.acl-long.812,2401.11880,https://aclanthology.org/2024.acl-long.812/,zhang2024psysafe,attack,core_security,papers/attacks/acl/2024_zhang_psysafe.md,assistant_source_reviewed_pending_author_signoff,security_relevant,contextual_not_strict_core,ACL 2024 canonical version (DOI 10.18653/v1/2024.acl-long.812),yes,yes,yes,yes,yes,yes,include,attack,core_security,Abstract/framework overview (PDF pp. 1–3); Sec. 2.2 traits-attack formulation (approximately PDF p. 3); attack/defense evaluation and collective-danger result sections.,"PsySafe explicitly instills adversarial psychological traits, measures collective dangerous behavior produced during interaction, and evaluates defenses. The qualifying evidence is the attack/defense path from manipulated member traits to group behavior; broader psychology measurements should not be treated as security outcomes by default.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
