work_key,canonical_paper_id,title,doi,arxiv_id,decision,decision_source,decision_strength,rationale,reviewer,reviewed_at,locked,human_signoff_required,previous_work_keys,notes
doi:10.35940/ijitee.d4757.15040326,,Self-Healing Infrastructure: Autonomous LLM Agents for Real-Time Remediation of Configuration Drift and Security Misconfigurations in IaC Deployments,10.35940/ijitee.d4757.15040326,,exclude,search:doi:10.35940/ijitee.d4757.15040326,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2603.12564,,Sell Me This Stock: Unsafe Recommendation Drift in LLM Agents,,2603.12564,exclude,search:arxiv:2603.12564,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.3390/electronics15102187,,SEMA: Self-Evolving Multi-Agent Auditing for Smart Contracts,10.3390/electronics15102187,,exclude,search:doi:10.3390/electronics15102187,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1145/3818619,,SemAder: Evading LLM-Based Binary Code Analysis via Structure-Semantics Joint Induction,10.1145/3818619,,exclude,search:doi:10.1145/3818619,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2512.06556,,Semantic Attacks on Tool-Augmented LLMs: Securing the Model Context Protocol Against Descriptor-Level Manipulation,,2512.06556,exclude,search:arxiv:2512.06556,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2604.24790,,Semantic Denial of Service in LLM-controlled robots,,2604.24790,exclude,search:arxiv:2604.24790,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2606.10323,,Semantic Multi-Agent Intrusion Detection for IoT:Zero-Day and Adversarial Threats with Risk-Aware Reasoning,,2606.10323,exclude,search:arxiv:2606.10323,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2607.14119,,Semantic Register Compression in Multi-Agent LLM Cascades,,2607.14119,exclude,search:arxiv:2607.14119,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/icaace69793.2026.11509239,,Service Embodied Intelligent Agent Framework for Multi-User Personalized Preferences,10.1109/icaace69793.2026.11509239,,exclude,search:doi:10.1109/icaace69793.2026.11509239,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.2139/ssrn.6898739,,"SHARD: Composable Infrastructure for Self-Healing, Persistent LLM Agents",10.2139/ssrn.6898739,,exclude,search:doi:10.2139/ssrn.6898739,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2509.05042,,Shared Autonomy through LLMs and Reinforcement Learning for Applications to Ship Hull Inspections,,2509.05042,exclude,search:arxiv:2509.05042,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/jcsse68839.2026.11596758,,SHARKAPT: An Autonomous LLM-Orchestrated Penetration Testing Framework with MCP-Based Tool Integration,10.1109/jcsse68839.2026.11596758,,exclude,search:doi:10.1109/jcsse68839.2026.11596758,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2601.19174,,SHIELD: An Auto-Healing Agentic Defense Framework for LLM Resource Exhaustion Attacks,,2601.19174,exclude,targeted-gap:denial_of_service:shieldmultiagentdefenseagainstresourceexhaustionattacksonllmsystems,70,Multiple agents form the defense while the protected target is a single LLM service,,,no,yes,,
arxiv:2606.05476,,SHIELDS: Automating OS Hardening with Iterative Multi-Agent Remediation,,2606.05476,exclude,search:arxiv:2606.05476,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2511.22978,,ShoppingComp: Are LLMs Really Ready for Your Shopping Cart?,,2511.22978,exclude,search:arxiv:2511.22978,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.5281/zenodo.20678228,,"Silent Entropy and Structural Fragility: How Communication Isolation, Coordination Debt, Adversarial Symmetry, Consensus Illusions, and Topology-Memory Coupling Jointly Define a Candidate Failure Taxonomy for Deployed Multi-Agent LLM Systems",10.5281/zenodo.20678228,,exclude,search:doi:10.5281/zenodo.20678228,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.5281/zenodo.20678229,,"Silent Entropy and Structural Fragility: How Communication Isolation, Coordination Debt, Adversarial Symmetry, Consensus Illusions, and Topology-Memory Coupling Jointly Define a Failure Taxonomy for Deployed Multi-Agent LLM Systems",10.5281/zenodo.20678229,,exclude,search:doi:10.5281/zenodo.20678229,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2603.08719,,SiliconMind-V1: Multi-Agent Distillation and Debug-Reasoning Workflows for Verilog Code Generation,,2603.08719,exclude,search:arxiv:2603.08719,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2601.05187,,SimuAgent: An LLM-Based Simulink Modeling Assistant Enhanced with Reinforcement Learning,,2601.05187,exclude,search:arxiv:2601.05187,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/icmsci67830.2026.11469339,,Simulating Emergency Teamwork Behavior with Multi-Agent LLMs: Reproducing Human Training Patterns Using Persona-Based Agents,10.1109/icmsci67830.2026.11469339,,exclude,search:doi:10.1109/icmsci67830.2026.11469339,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2606.18264,,"Simulating Hate Speech Cascades with Multi-LLM Agents: Empirical Grounding, Modeling Fidelity, and Intervention Strategies",,2606.18264,exclude,search:arxiv:2606.18264,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2402.11314,,Simulating Multi-Stakeholder Decision-Making with Generative Agents in Urban Planning,10.3233/atde251076,2402.11314,exclude,search:doi:10.3233/atde251076,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2512.08743,,Single-Agent Scaling Fails Multi-Agent Intelligence: Towards Foundation Models with Native Multi-Agent Intelligence,,2512.08743,exclude,search:arxiv:2512.08743,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.3389/frai.2025.1669937,,Situational perception in distracted driving: an agentic multi-modal LLM framework,10.3389/frai.2025.1669937,,exclude,search:doi:10.3389/frai.2025.1669937,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2602.14211,,SkillJect: Effectively Automating Skill-Based Prompt Injection for Skill-Enabled Agents,,2602.14211,exclude,search:arxiv:2602.14211,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2603.21019,,SkillProbe: Security Auditing for Emerging Agent Skill Marketplaces via Multi-Agent Collaboration,,2603.21019,exclude,search:arxiv:2603.21019,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2605.12015,,SkillSafetyBench: Evaluating Agent Safety under Skill-Facing Attack Surfaces,,2605.12015,exclude,structured-exclude:jin2026skillsafetybench,95,The target is a single CLI agent influenced by skills and environment files; the multiagent arXiv category does not establish interacting LLM agent cores,,,no,yes,,
arxiv:2606.15899,,SkillVetBench: LLM-as-Judge for Multi-Dimensional Security Risk Evaluation in Open-Source LLM Agent Skills,,2606.15899,exclude,search:arxiv:2606.15899,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.5281/zenodo.18452355,,SkyNet Autonomous Defense System: Ultra-Detailed Implementation Blueprint & Complete Technical Codebase — Multi-Modal LLM Military Command Architecture,10.5281/zenodo.18452355,,exclude,search:doi:10.5281/zenodo.18452355,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2603.03371,,Sleeper Cell: Injecting Latent Malice Temporal Backdoors into Tool-Using LLMs,,2603.03371,exclude,search:arxiv:2603.03371,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/access.2026.3664216,,Sleipnir: Multi-agent based stock operator framework with interpretability,10.1109/access.2026.3664216,,exclude,search:doi:10.1109/access.2026.3664216,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2606.07810,,SLMJury: Can Small Language Models Judge as Well as Large Ones?,,2606.07810,exclude,search:arxiv:2606.07810,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/ic-aida68291.2026.11564311,,Smart Cyber Threat Intelligence System for Autonomous Threat Aggregation and Reporting,10.1109/ic-aida68291.2026.11564311,,exclude,search:doi:10.1109/ic-aida68291.2026.11564311,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/aibdf67964.2025.11440916,,SmartCook: A Multimodal Multi-Agent System for AI-Powered Cooking Assistance,10.1109/aibdf67964.2025.11440916,,exclude,search:doi:10.1109/aibdf67964.2025.11440916,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2606.12703,,SMSR: Certified Defence Against Runtime Memory Poisoning in Persistent LLM Agent Systems,,2606.12703,exclude,search:arxiv:2606.12703,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2405.05955,,Smurfs: Multi-Agent System using Context-Efficient DFSDT for Tool Planning,10.18653/v1/2025.naacl-long.169,2405.05955,exclude,search:doi:10.18653/v1/2025.naacl-long.169,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2506.05538,,SocialDF: Benchmark Dataset and Detection Model for Mitigating Harmful Deepfake Content on Social Media Platforms,10.1145/3733567.3735573,2506.05538,exclude,search:doi:10.1145/3733567.3735573,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2603.22928,,"SoK: The Attack Surface of Agentic AI - Tools, and Autonomy",,2603.22928,exclude,search:arxiv:2603.22928,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2601.23009,,SolAgent: A Specialized Multi-Agent Framework for Solidity Code Generation,,2601.23009,exclude,search:arxiv:2601.23009,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2605.15301,,Solvita: Enhancing Large Language Models for Competitive Programming via Agentic Evolution,,2605.15301,exclude,search:arxiv:2605.15301,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2602.01858,,SOPRAG: Multi-view Graph Experts Retrieval for Industrial Standard Operating Procedures,,2602.01858,exclude,search:arxiv:2602.01858,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1016/j.knosys.2026.115403,,SORA-ATMAS: Adaptive trust management and multi-LLM aligned governance for future smart cities,10.1016/j.knosys.2026.115403,,exclude,search:doi:10.1016/j.knosys.2026.115403,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/iemcon62851.2024.11093526,,SortingBot: Leveraging Large Language Models and 3D Vision for Multi-Category Material Sorting,10.1109/iemcon62851.2024.11093526,,exclude,search:doi:10.1109/iemcon62851.2024.11093526,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.5281/zenodo.20030723,,"SOVEREIGN EDGE AGENTIC LLM SYSTEMS (SEALS), TOWARD A PERSONAL AI AND ORGANIZATIONAL SOVEREIGN AI DECISION ASSISTANT",10.5281/zenodo.20030723,,exclude,search:doi:10.5281/zenodo.20030723,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/dsn69566.2026.00058,,SPDAgent: Leveraging LLM Agents for Context-Aware Binary Security Patch Detection via Pseudocode Diff Analysis,10.1109/dsn69566.2026.00058,,exclude,search:doi:10.1109/dsn69566.2026.00058,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2606.16276,,SpecAlign: Efficient Specification-Grounded Alignment of Large Language Models via Synthetic Data,,2606.16276,exclude,search:arxiv:2606.16276,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1016/j.comnet.2026.112337,,Special Issue on Artificial Intelligence for Future 6G Systems (AI-for-6G),10.1016/j.comnet.2026.112337,,exclude,search:doi:10.1016/j.comnet.2026.112337,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/vts65138.2025.11022932,,Special Session: ThreatLens: LLM-guided Threat Modeling and Test Plan Generation for Hardware Security Verification,10.1109/vts65138.2025.11022932,,exclude,search:doi:10.1109/vts65138.2025.11022932,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2506.10467,,Specification and Evaluation of Multi-Agent LLM Systems - Prototype and Cybersecurity Applications,10.1109/cyber-ai66431.2025.11233474,2506.10467,exclude,search:doi:10.1109/cyber-ai66431.2025.11233474,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2503.12349,,SPIN-Bench: How Well Do LLMs Plan Strategically and Reason Socially?,,2503.12349,exclude,search:arxiv:2503.12349,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.5281/zenodo.18140122,,Spiritual Responsibility AI: Aligning Emerging Tech with Natural Intelligence (Polymathic) - 2026 Trending Report created by Xpirit AI in collaboration with other LLM models,10.5281/zenodo.18140122,,exclude,search:doi:10.5281/zenodo.18140122,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2601.17566,,Sponge Tool Attack: Stealthy Denial-of-Efficiency against Tool-Augmented Agentic Reasoning,,2601.17566,exclude,targeted-gap:denial_of_service:spongetoolattackbackdoorattackontoolaugmentedllms,70,Attack does not require interacting LLM-agent cores,,,no,yes,,
arxiv:2604.23711,,Spore: Efficient and Training-Free Privacy Extraction Attack on LLMs via Inference-Time Hybrid Probing,,2604.23711,exclude,search:arxiv:2604.23711,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.48448/ntk7-pc22,,STA-CoT: Structured Target-Centric Agentic Chain-of-Thought for Consistent Multi-Image Geological Reasoning,10.48448/ntk7-pc22,,exclude,search:doi:10.48448/ntk7-pc22,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2601.22208,,"Stalled, Biased, and Confused: Uncovering Reasoning Failures in LLMs for Cloud-Based Root Cause Analysis",10.1145/3793655.3793732,2601.22208,exclude,search:doi:10.1145/3793655.3793732,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/trustcom66490.2025.00228,,STAR-Shield: Self-Tuning Adaptive Rules for Web Application Firewall-as-a-Service via Multiple Large Language Models,10.1109/trustcom66490.2025.00228,,exclude,search:doi:10.1109/trustcom66490.2025.00228,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2604.18976,,STAR-Teaming: A Strategy-Response Multiplex Network Approach to Automated LLM Red Teaming,10.18653/v1/2026.findings-acl.1470,2604.18976,exclude,search:doi:10.18653/v1/2026.findings-acl.1470,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.20944/preprints202604.1595.v1,,Stateful Guardrails for Multi-Turn LLM Systems: A Conversational Risk Accumulation Framework,10.20944/preprints202604.1595.v1,,exclude,search:doi:10.20944/preprints202604.1595.v1,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2601.05467,,STELP: Secure Transpilation and Execution of LLM-Generated Programs,,2601.05467,exclude,search:arxiv:2601.05467,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2601.10137,,Step-by-Step Causality: Transparent Causal Discovery with Multi-Agent Tree-Query and Adversarial Confidence Estimation,,2601.10137,exclude,search:arxiv:2601.10137,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2510.00685,,Stochastic Self-Organization in Multi-Agent Systems,,2510.00685,exclude,search:arxiv:2510.00685,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2410.00031,,Strategic Collusion of LLM Agents: Market Division in Multi-Commodity Competitions,,2410.00031,exclude,search:arxiv:2410.00031,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2604.21282,,Strategic Heterogeneous Multi-Agent Architecture for Cost-Effective Code Vulnerability Detection,,2604.21282,exclude,search:arxiv:2604.21282,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/worldsuas66815.2025.11199110,,Strategic Integration of AI in Modern Data Management,10.1109/worldsuas66815.2025.11199110,,exclude,search:doi:10.1109/worldsuas66815.2025.11199110,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
