work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,decision,decision_source,rationale,reviewer,reviewed_at,human_signoff_required,route_types,route_ids,source_paths
zhou2026hierarchical_attacks,zhou2026hierarchical_attacks,Hierarchical Attacks for Multi-Modal Multi-Agent Reasoning,2026,2026,CVPR,,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Hierarchical_Attacks_for_Multi-Modal_Multi-Agent_Reasoning_CVPR_2026_paper.html,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,primary,canonical:zhou2026hierarchical_attacks,"Several attack variants manipulate native MAS communication, identity, shared state, and collective reasoning, although perception-only variants are inherited multimodal attacks.",,,yes,canonical,canonical:zhou2026hierarchical_attacks,corpus/final/all_relevant_papers.csv
arxiv:2601.04034,,HoneyTrap: Deceiving Large Language Model Attackers to Honeypot Traps with Resilient Multi-Agent Defense,2026-01-07,2026,arXiv.org,,2601.04034,https://www.semanticscholar.org/paper/3e71bd197f244890680d491e5d5d045b540df22b,,,,,primary,search:arxiv:2601.04034,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.04034;search:arxiv:2601.04034;targeted:arxiv:2601.04034,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2601.14667,,INFA-Guard: Mitigating Malicious Propagation via Infection-Aware Safeguarding in LLM-Based Multi-Agent Systems,2026-01-21,2026,arXiv.org,,2601.14667,https://www.semanticscholar.org/paper/3056e518d044a9d651a0e45311a1a921f3cf26d8,,,,,primary,search:arxiv:2601.14667,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.14667;search:arxiv:2601.14667;targeted:arxiv:2601.14667,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.05520,,Information-Theoretic Privacy Control for Sequential Multi-Agent LLM Systems,2026-02-13,2026,arXiv.org,,2603.05520,https://www.semanticscholar.org/paper/497631e2d5516267d17af922daec0981679feba4,,,,,primary,search:arxiv:2603.05520,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.05520;search:arxiv:2603.05520;targeted:arxiv:2603.05520,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
sun2026insider,sun2026insider,Insider Attacks in Multi-Agent LLM Consensus Systems,2026,2026,arXiv,,2605.08268,https://arxiv.org/abs/2605.08268,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:sun2026insider,"Agreement, termination, malicious membership, and adaptive protocol-valid influence are inherently multi-party.",,,yes,broad;canonical;search;targeted,broad:arxiv:2605.08268;canonical:sun2026insider;search:arxiv:2605.08268;targeted:arxiv:2605.08268,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv_2601_11369,arxiv_2601_11369,Institutional AI: Governing LLM Collusion in Multi-Agent Cournot Markets via Public Governance Graphs,2026,2026,arXiv,,2601.11369,https://arxiv.org/abs/2601.11369,defense,defense,high-citation non-peer security candidate,full_text_scope_screened,primary,canonical:arxiv_2601_11369,Retained after the citation retrieval gate and security scope screen.,,,yes,broad;canonical;peerfirst;search;targeted,broad:arxiv:2601.11369;canonical:arxiv_2601_11369;peerfirst:arxiv:2601.11369;search:arxiv:2601.11369;targeted:arxiv:2601.11369,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2603.07848,,Intentional Deception as Controllable Capability in LLM Agents,2026-03-08,2026,arXiv.org,,2603.07848,https://www.semanticscholar.org/paper/bc2cb08d8b8437992ac601eb65a6a25d9ae60497,,,,,primary,search:arxiv:2603.07848,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.07848;search:arxiv:2603.07848;targeted:arxiv:2603.07848,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2601.20538,,Interpreting Emergent Extreme Events in Multi-Agent Systems,2026-01-28,2026,arXiv.org,,2601.20538,https://www.semanticscholar.org/paper/abfe5bb22e605d31ae7a8e77ef3f7cfc360658ee,,,,,primary,search:arxiv:2601.20538,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.20538;search:arxiv:2601.20538;targeted:arxiv:2601.20538,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2026.01704,,Interruptible Multi-Agent Debate: Sentence-Level Disclosure and Urgency-Based Turn-Taking for Early Error Correction,2026-01-01,2026,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2026.0170403,2026.01704,https://doi.org/10.14569/ijacsa.2026.0170403,,,,,primary,search:doi:10.14569/ijacsa.2026.0170403,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.14569/ijacsa.2026.0170403;peerfirst:doi:10.14569/ijacsa.2026.0170403;search:doi:10.14569/ijacsa.2026.0170403;targeted:doi:10.14569/ijacsa.2026.0170403;venue:international_journal_of_advanced_computer_science_and_applications:10_14569_ijacsa_2026_0170403,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2605.13851,,Invisible Orchestrators Suppress Protective Behavior and Dissociate Power-Holders: Safety Risks in Multi-Agent LLM Systems,2026-03-17,2026,arXiv.org,,2605.13851,https://www.semanticscholar.org/paper/58e4bbf636d37fd5c5a1afd2e80294e6f91dab90,,,,,primary,search:arxiv:2605.13851,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.13851;search:arxiv:2605.13851;targeted:arxiv:2605.13851,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.28456,,Is Lying an Emergent Behaviour in LLMs? Evidence from Gaslighting AI agents in a Sustainability Game,2026-06-26,2026,arXiv (Cornell University),,2606.28456,https://www.semanticscholar.org/paper/cdf7e2d40e043c335b51044a72c8ef0089f195c8,,,,,primary,search:arxiv:2606.28456,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.28456;search:arxiv:2606.28456;targeted:arxiv:2606.28456,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.28013,,Kill-Chain Canaries: Stage-Level Tracking of Prompt Injection Across Attack Surfaces and Model Safety Tiers,2026-03-30,2026,arXiv.org,,2603.28013,https://www.semanticscholar.org/paper/502cb13c300a8f1075e921b391528b5507e58259,,,,,primary,search:arxiv:2603.28013,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.28013;search:arxiv:2603.28013;targeted:arxiv:2603.28013,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.22786,,LCGuard: Latent Communication Guard for Safe KV Sharing in Multi-Agent Systems,2026-05-21,2026,arXiv.org,,2605.22786,https://www.semanticscholar.org/paper/8a01248caa80174984a6e123597143030286fef7,,,,,primary,search:arxiv:2605.22786,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.22786;search:arxiv:2605.22786;targeted:arxiv:2605.22786,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.08852,,LDP: An Identity-Aware Protocol for Multi-Agent LLM Systems,2026-03-09,2026,arXiv.org,10.21203/rs.3.rs-9121599/v1,2603.08852,,,,,,primary,search:doi:10.21203/rs.3.rs-9121599/v1,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:doi:10.21203/rs.3.rs-9121599/v1;search:doi:10.21203/rs.3.rs-9121599/v1;targeted:doi:10.21203/rs.3.rs-9121599/v1,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.30042,,Learning to Choose: An Empowerment-Guided Multi-Agent System with semantic communication for Adaptive Method Selection,2026-05-28,2026,arXiv.org,,2605.30042,https://www.semanticscholar.org/paper/f58631c5c6dee9578f7061faf12ca3d241d2fbdb,,,,,primary,search:arxiv:2605.30042,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.30042;search:arxiv:2605.30042;targeted:arxiv:2605.30042,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.30555,,Linguistic Firewall: Geometry as Defense in Multi-Agent Systems Routing,2026-06-29,2026,arXiv (Cornell University),,2606.30555,https://www.semanticscholar.org/paper/a4bcae17ba83b1559d62720cf450fd65c1bc9597,,,,,primary,search:arxiv:2606.30555,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.30555;search:arxiv:2606.30555;targeted:arxiv:2606.30555,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.01490,,LLM Consortium for Software Design Refinement: A Controlled Experiment on Multi-Agent Collaboration Topologies,2026-05-31,2026,,,2606.01490,https://www.semanticscholar.org/paper/ecbafcfd2d4dba70d72d7deb5e27b7241b8a647b,,,,,primary,search:arxiv:2606.01490,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.01490;search:arxiv:2606.01490;targeted:arxiv:2606.01490,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.08321,,LLM Wardens: Mitigating Adversarial Persuasion with Third-Party Conversational Oversight,2026-05-08,2026,arXiv.org,,2605.08321,https://www.semanticscholar.org/paper/8b4718a64403bf612f7c2410401a2a11a4050de3,,,,,primary,search:arxiv:2605.08321,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.08321;search:arxiv:2605.08321;targeted:arxiv:2605.08321,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2601.11913,,LSTM-MAS: A Long Short-Term Memory Inspired Multi-Agent System for Long-Context Understanding,2026-01-17,2026,arXiv.org,,2601.11913,https://www.semanticscholar.org/paper/86b159df06f3b1c0000a92ddc6d07ddb29adf9e4,,,,,primary,search:arxiv:2601.11913,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.11913;search:arxiv:2601.11913;targeted:arxiv:2601.11913,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
hu2026lying_truths,hu2026lying_truths,Lying with Truths: Open-Channel Multi-Agent Collusion for Belief Manipulation via Generative Montage,2026,2026,ACL,10.18653/v1/2026.acl-long.270,2601.01685,https://aclanthology.org/2026.acl-long.270/,attack,attack; benchmark; evaluation,attack; benchmark; evaluation,source_reviewed_pending_author_signoff,primary,canonical:hu2026lying_truths,"A writer-editor-director coalition coordinates public, individually truthful fragments whose composition manipulates victim agents and downstream judges.",,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.acl-long.270;canonical:hu2026lying_truths;peerfirst:doi:10.18653/v1/2026.acl-long.270;search:doi:10.18653/v1/2026.acl-long.270;targeted:doi:10.18653/v1/2026.acl-long.270;venue:acl:10_18653_v1_2026_acl_long_270,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2506.03053,,MAEBE: Multi-Agent Emergent Behavior Framework,2026-01-01,2026,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,10.24251/hicss.2026.887,2506.03053,https://doi.org/10.24251/hicss.2026.887,,,,,primary,search:doi:10.24251/hicss.2026.887,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.24251/hicss.2026.887;peerfirst:doi:10.24251/hicss.2026.887;search:doi:10.24251/hicss.2026.887;targeted:doi:10.24251/hicss.2026.887;venue:proceedings_of_the_annual_hawaii_international_conference_on_system_sciences_proceedings_of_the_annual_hawaii_international_conference_on_system_sciences:10_24251_hicss_2026_887,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2602.01539,,MAGIC: A Co-Evolving Attacker-Defender Adversarial Game for Robust LLM Safety,2026-02-02,2026,arXiv.org,,2602.01539,https://www.semanticscholar.org/paper/46a453191368e8df9cef0e5676fe6cda06447b0a,,,,,primary,search:arxiv:2602.01539,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2602.01539;search:arxiv:2602.01539;targeted:arxiv:2602.01539,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2602.04431,,MaMa: A Game-Theoretic Approach for Designing Safe Agentic Systems,2026-02-04,2026,arXiv.org,,2602.04431,https://www.semanticscholar.org/paper/7ba45d72f13bec3419d0fe25f753bccf04452d2c,,,,,primary,search:arxiv:2602.04431,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2602.04431;search:arxiv:2602.04431;targeted:arxiv:2602.04431,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2510.07475,,MAPRO: Recasting Multi-Agent Prompt Optimization as Maximum a Posteriori Inference,2026-03-06,2026,FINDINGS EACL,10.18653/v1/2026.findings-eacl.233,2510.07475,https://doi.org/10.18653/v1/2026.findings-eacl.233,,,,,primary,search:doi:10.18653/v1/2026.findings-eacl.233,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.findings-eacl.233;peerfirst:doi:10.18653/v1/2026.findings-eacl.233;search:doi:10.18653/v1/2026.findings-eacl.233;targeted:doi:10.18653/v1/2026.findings-eacl.233;venue:findings_eacl:10_18653_v1_2026_findings_eacl_233,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
wang2026masleak,wang2026masleak,MASLeak: Investigating and Exposing Intellectual Property Leakage Vulnerabilities in Multi-Agent Systems,2026,2026,USENIX Security,,,https://www.usenix.org/conference/usenixsecurity26/presentation/wang-liwen,attack,attack; benchmark; evaluation,attack; benchmark; evaluation,source_reviewed_pending_author_signoff,primary,canonical:wang2026masleak,"A black-box user extracts agent count, topology, prompts, task instructions, and tools from an internal multi-agent architecture through its public API.",,,yes,canonical,canonical:wang2026masleak,corpus/final/all_relevant_papers.csv
arxiv:2605.08426,,Mechanism Design Is Not Enough: Prosocial Agents for Cooperative AI,2026-05-08,2026,arXiv.org,,2605.08426,https://www.semanticscholar.org/paper/fc79538796ed0fccf0de9cee1f850fdfcf29ab92,,,,,primary,search:arxiv:2605.08426,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.08426;search:arxiv:2605.08426;targeted:arxiv:2605.08426,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.30602,,MESA: Prioritizing Vulnerable Communication Channels for Securing Multi-Agent Systems,2026-06-29,2026,,,2606.30602,https://www.semanticscholar.org/paper/c4d062571426768628580ab820b3de4772be413e,,,,,primary,search:arxiv:2606.30602,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.30602;search:arxiv:2606.30602;targeted:arxiv:2606.30602,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2510.14319,,Metacognitive Self-Correction for Multi-Agent System via Prototype-Guided Next-Execution Reconstruction,2026-06-03,2026,Formal proceedings (10.48448 DOI),10.48448/eqah-h093,2510.14319,https://doi.org/10.48448/eqah-h093,,,,,primary,search:doi:10.48448/eqah-h093,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.48448/eqah-h093;peerfirst:doi:10.48448/eqah-h093;search:doi:10.48448/eqah-h093;targeted:doi:10.48448/eqah-h093;venue:formal_proceedings_10_48448_doi:10_48448_eqah_h093,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
supp_min_trust_a_minimum_necessary_information_trust_orchestration_framework_for_mult,supp_min_trust_a_minimum_necessary_information_trust_orchestration_framework_for_mult,MIN-Trust: A Minimum Necessary Information Trust Orchestration Framework for Multi-Agent Collaboration,2026,2026,GAIE 2026,10.1145/3813808.3813811,3808.38138,https://doi.org/10.1145/3813808.3813811,defense,defense,defense,official_metadata_and_abstract_screened,primary,canonical:supp_min_trust_a_minimum_necessary_information_trust_orchestration_framework_for_mult,The framework restricts information disclosure across collaborating agents.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1145/3813808.3813811;canonical:supp_min_trust_a_minimum_necessary_information_trust_orchestration_framework_for_mult;peerfirst:doi:10.1145/3813808.3813811;search:doi:10.1145/3813808.3813811;targeted:doi:10.1145/3813808.3813811;venue:gaie_2026:10_1145_3813808_3813811,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
